POWER	40%
0	26.25
99	26.25
199	26.25
298	26.25
397	26.25
497	26.25
597	26.50
696	26.50
796	26.50
895	25.75
995	25.75
1094	25.75
1194	26.00
1293	26.00
1393	26.00
1492	26.50
1592	26.50
1692	26.50
1792	26.75
1891	26.75
1991	26.75
2090	27.75
2190	27.75
2290	27.75
2390	29.00
2489	29.00
2589	29.00
2688	30.50
2788	30.50
2887	30.50
3019	32.00
3119	32.00
3218	32.00
3317	33.50
3417	33.50
3516	33.50
3615	35.25
3715	35.25
3814	35.25
3913	36.50
4013	36.50
4112	36.50
4211	38.75
4311	38.75
4410	38.75
4509	41.00
4609	41.00
4708	41.00
4808	42.75
4908	42.75
5007	42.75
5107	45.00
5207	45.00
5306	45.00
5406	47.00
5506	47.00
5605	47.00
5705	49.50
5805	49.50
5904	49.50
6004	51.50
6103	51.50
6203	51.50
6303	54.00
6402	54.00
6501	54.00
6601	56.25
6701	56.25
6800	56.25
6900	58.50
6999	58.50
7099	58.50
7198	60.25
7298	60.25
7397	60.25
7497	62.75
7596	62.75
7696	62.75
7795	64.50
7895	64.50
7995	64.50
8094	67.00
8194	67.00
8293	67.00
8393	69.00
8492	69.00
8592	69.00
8692	70.25
8791	70.25
8891	70.25
8990	72.25
9090	72.25
9190	72.25
9289	74.50
9389	74.50
9488	74.50
9588	76.75
9720	76.75
9787	76.75
9920	78.25
10019	78.25
10119	78.25
10218	80.00
10318	80.00
10417	80.00
10516	82.25
10616	82.25
10716	82.25
10815	83.50
10915	83.50
11015	83.50
11114	85.25
11214	85.25
11313	85.25
11413	87.50
11512	87.50
11612	87.50
11712	88.25
11811	88.25
11911	88.25
12010	89.75
12110	89.75
12210	89.75
12309	92.25
12409	92.25
12508	92.25
12608	93.25
12708	93.25
12807	93.25
12907	95.00
13006	95.00
13106	95.00
13206	96.25
13305	96.25
13405	96.25
13504	97.75
13604	97.75
13703	97.75
13803	99.25
13903	99.25
14002	99.25
14102	100.75
14202	100.75
14301	100.75
14401	101.00
14500	101.00
14600	101.00
14699	103.25
14799	103.25
14898	103.25
14998	104.00
15098	104.00
15197	104.00
15297	105.25
15396	105.25
15496	105.25
15596	106.75
15695	106.75
15795	106.75
15894	107.50
15994	107.50
16094	107.50
16193	109.25
16293	109.25
16392	109.25
16492	110.25
16591	110.25
16691	110.25
16791	111.25
16890	111.25
16990	111.25
17089	112.25
17189	112.25
17288	112.25
17388	113.50
17487	113.50
17620	113.50
17720	114.00
17819	114.00
17919	114.00
18019	115.25
18118	115.25
18218	115.25
18317	116.25
18417	116.25
18517	116.25
18616	117.25
18716	117.25
18815	117.25
18915	117.50
19015	117.50
19115	117.50
19214	119.00
19314	119.00
19414	119.00
19513	119.25
19613	119.25
19713	119.25
19812	120.50
19912	120.50
20011	120.50
20111	121.25
20211	121.25
20310	121.25
20410	121.50
20509	121.50
20609	121.50
20709	123.00
20808	123.00
20908	123.00
21007	123.25
21107	123.25
21206	123.25
21306	124.00
21405	124.00
21505	124.00
21604	125.00
21704	125.00
21803	125.00
21903	126.00
22002	126.00
22102	126.00
22201	126.50
22301	126.50
22400	126.50
22500	127.25
22599	127.25
22699	127.25
22798	127.75
22898	127.75
22997	127.75
23097	128.25
23196	128.25
23296	128.25
23396	129.00
23495	129.00
23595	129.00
23694	129.50
23794	129.50
23893	129.50
23993	129.75
24093	129.75
24192	129.75
24292	130.75
24391	130.75
24491	130.75
24590	130.50
24689	130.50
24789	130.50
24888	131.75
24988	131.75
25087	131.75
25187	132.25
25320	132.25
25419	132.25
25519	132.25
25619	132.25
25719	132.25
25818	133.00
25917	133.00
26017	133.00
26117	134.00
26217	134.00
26316	134.00
26416	134.75
26515	134.75
26615	134.75
26714	134.75
26814	134.75
26914	134.75
27013	135.50
27113	135.50
27212	135.50
27312	136.00
27412	136.00
27511	136.00
27611	136.75
27711	136.75
27810	136.75
27910	136.75
28009	136.75
28109	136.75
28209	137.25
28308	137.25
28408	137.25
28507	138.00
28607	138.00
28706	138.00
28806	138.50
28906	138.50
29005	138.50
29105	138.75
29204	138.75
29304	138.75
29403	139.25
29503	139.25
29602	139.25
29702	139.50
29801	139.50
29901	139.50
30001	140.25
30100	140.25
30200	140.25
30299	140.25
30399	140.25
30498	140.25
30598	141.00
30698	141.00
30797	141.00
30897	141.25
30997	141.25
31096	141.25
31195	141.75
31295	141.75
31395	141.75
31494	142.00
31594	142.00
31694	142.00
31793	142.50
31893	142.50
31992	142.50
32092	142.75
32191	142.75
32291	142.75
32391	143.25
32490	143.25
32590	143.25
32690	143.75
32789	143.75
32889	143.75
32988	143.50
33088	143.50
33187	143.50
33287	143.75
33420	143.75
33486	143.75
33619	144.25
33719	144.25
33818	144.25
33918	144.25
34017	144.25
34117	144.25
34217	144.75
34316	144.75
34416	144.75
34515	145.00
34615	145.00
34715	145.00
34814	145.00
34914	145.00
35013	145.00
35113	145.75
35212	145.75
35312	145.75
35412	146.50
35511	146.50
35611	146.50
35710	146.50
35810	146.50
35909	146.50
36009	147.00
36109	147.00
36208	147.00
36308	146.75
36407	146.75
36507	146.75
36606	147.50
36706	147.50
36805	147.50
36905	147.50
37004	147.50
37104	147.50
37204	147.75
37303	147.75
37403	147.75
37503	148.25
37602	148.25
37702	148.25
37801	148.50
37901	148.50
38001	148.50
38100	148.75
38200	148.75
38299	148.75
38399	149.00
38499	149.00
38598	149.00
38697	149.25
38797	149.25
38897	149.25
38996	149.50
39096	149.50
39196	149.50
39295	150.00
39395	150.00
39495	150.00
39594	150.00
39694	150.00
39794	150.00
39893	150.25
39993	150.25
40093	150.25
40192	150.50
40292	150.50
40392	150.50
40491	150.75
40591	150.75
40690	150.75
40790	151.00
40889	151.00
40989	151.00
41089	151.00
41188	151.00
41288	151.00
41388	151.50
41487	151.50
41587	151.50
41686	151.25
41819	151.25
41919	151.25
42018	151.75
42118	151.75
42218	151.75
42317	152.25
42417	152.25
42517	152.25
42616	151.75
42716	151.75
42816	151.75
42915	152.50
43015	152.50
43114	152.50
43214	152.75
43314	152.75
43413	152.75
43513	152.50
43612	152.50
43712	152.50
43811	153.00
43911	153.00
44010	153.00
44110	153.00
44210	153.00
44309	153.00
44409	153.25
44509	153.25
44608	153.25
44708	153.00
44807	153.00
44907	153.00
45006	153.50
45106	153.50
45205	153.50
45305	154.00
45404	154.00
45504	154.00
45604	154.00
45703	154.00
45803	154.00
45902	154.00
46002	154.00
46101	154.00
46201	154.25
46301	154.25
46400	154.25
46500	154.50
46600	154.50
46699	154.50
46799	155.00
46898	155.00
46998	155.00
47097	155.00
47197	155.00
47297	155.00
47396	155.25
47496	155.25
47596	155.25
47695	155.25
47795	155.25
47894	155.25
47994	155.25
48093	155.25
48193	155.25
48292	155.25
48392	155.25
48492	155.25
48591	155.75
48691	155.75
48790	155.75
48890	155.75
48989	155.75
49089	155.75
49188	155.75
49288	155.75
49387	155.75
49487	156.25
49620	156.25
49719	156.25
49819	156.50
49918	156.50
50018	156.50
50118	156.25
50218	156.25
50317	156.25
50417	156.75
50517	156.75
50616	156.75
50716	156.75
50815	156.75
50915	156.75
51015	156.50
51114	156.50
51214	156.50
51314	156.50
51413	156.50
51512	156.50
51612	157.00
51712	157.00
51811	157.00
51911	156.75
52010	156.75
52110	156.75
52209	157.50
52309	157.50
52408	157.50
52508	157.50
52607	157.50
52707	157.50
52806	157.50
52906	157.50
53006	157.50
53105	157.50
53205	157.50
53304	157.50
53404	157.25
53503	157.25
53603	157.25
53703	158.00
53802	158.00
53902	158.00
54001	157.75
54101	157.75
54201	157.75
54300	158.25
54399	158.25
54499	158.25
54598	158.25
54698	158.25
54797	158.25
54897	158.50
54997	158.50
55097	158.50
55196	158.25
55296	158.25
55395	158.25
55495	158.00
55595	158.00
55695	158.00
55794	158.75
55894	158.75
55993	158.75
56093	158.75
56192	158.75
56292	158.75
56391	159.00
56491	159.00
56591	159.00
56690	159.25
56790	159.25
56890	159.25
56989	158.75
57089	158.75
57189	158.75
57288	158.75
57388	158.75
57487	158.75
57587	159.50
57686	159.50
57819	159.50
57886	159.50
58018	159.50
58118	159.50
58218	159.75
58317	159.75
58416	159.75
58516	159.25
58616	159.25
58715	159.25
58815	159.75
58914	159.75
59014	159.75
59114	160.00
59213	160.00
59313	160.00
59413	160.25
59512	160.25
59612	160.25
59711	160.00
59811	160.00
59910	160.00
60010	159.75
60109	159.75
60209	159.75
60308	160.50
60408	160.50
60508	160.50
60608	160.50
60707	160.50
60807	160.50
60907	159.75
61006	159.75
61106	159.75
61206	160.50
61305	160.50
61405	160.50
61504	160.50
61604	160.50
61704	160.50
61803	160.25
61903	160.25
62003	160.25
