0	24.25
99	24.50
199	24.50
298	24.50
398	24.50
497	24.50
597	24.50
696	24.25
828	24.25
928	24.25
1028	24.50
1127	24.50
1227	24.50
1326	24.50
1426	24.50
1525	24.50
1625	25.50
1724	25.50
1824	25.50
1923	26.75
2023	26.75
2122	26.75
2222	28.00
2322	28.00
2421	28.00
2521	30.00
2620	30.00
2720	30.00
2820	32.50
2919	32.50
3019	32.50
3118	35.00
3218	35.00
3317	35.00
3417	37.50
3517	37.50
3616	37.50
3716	40.50
3815	40.50
3915	40.50
4014	43.75
4114	43.75
4214	43.75
4313	46.00
4413	46.00
4512	46.00
4612	49.50
4711	49.50
4811	49.50
4910	52.25
5010	52.25
5109	52.25
5209	55.50
5308	55.50
5408	55.50
5508	59.25
5607	59.25
5707	59.25
5806	62.50
5906	62.50
6005	62.50
6105	66.00
6204	66.00
6304	66.00
6403	69.25
6503	69.25
6602	69.25
6702	72.50
6801	72.50
6901	72.50
7000	75.50
7100	75.50
7200	75.50
7299	79.00
7432	79.00
7531	79.00
7631	82.25
7730	82.25
7830	82.25
7929	85.50
8029	85.50
8129	85.50
8228	88.50
8328	88.50
8427	88.50
8527	91.00
8627	91.00
8726	91.00
8826	94.50
8925	94.50
9025	94.50
9125	97.75
9224	97.75
9324	97.75
9423	100.75
9523	100.75
9622	100.75
9722	103.50
9821	103.50
9921	103.50
10020	106.00
10120	106.00
10219	106.00
10319	108.75
10418	108.75
10518	108.75
10617	111.50
10717	111.50
10816	111.50
10916	113.75
11016	113.75
11115	113.75
11215	116.75
11314	116.75
11414	116.75
11513	119.00
11613	119.00
11713	119.00
11812	121.25
11912	121.25
12011	121.25
12111	123.75
12210	123.75
12310	123.75
12410	126.25
12509	126.25
12609	126.25
12708	128.25
12808	128.25
12907	128.25
13007	130.50
13107	130.50
13206	130.50
13306	132.25
13406	132.25
13505	132.25
13605	134.75
13704	134.75
13804	134.75
13903	136.50
14036	136.50
14136	136.50
14235	138.75
14335	138.75
14435	138.75
14534	140.75
14634	140.75
14733	140.75
14833	142.75
14932	142.75
15032	142.75
15132	144.25
15231	144.25
15330	144.25
15430	146.25
15530	146.25
15629	146.25
15729	148.00
15829	148.00
15928	148.00
16028	148.75
16128	148.75
16227	148.75
16327	151.00
16427	151.00
16526	151.00
16626	152.75
16726	152.75
16825	152.75
16925	154.50
17024	154.50
17124	154.50
17223	156.00
17323	156.00
17422	156.00
17522	157.50
17621	157.50
17721	157.50
17821	158.75
17920	158.75
18020	158.75
18119	160.25
18219	160.25
18318	160.25
18418	161.50
18518	161.50
18617	161.50
18717	162.75
18817	162.75
18916	162.75
19016	164.50
19115	164.50
19215	164.50
19314	165.50
19414	165.50
19514	165.50
19613	166.25
19713	166.25
19813	166.25
19912	167.50
20012	167.50
20111	167.50
20211	168.75
20310	168.75
20410	168.75
20509	170.00
20609	170.00
20708	170.00
20808	171.25
20907	171.25
21007	171.25
21106	172.75
21206	172.75
21305	172.75
21438	173.75
21538	173.75
21637	173.75
21737	174.75
21836	174.75
21936	174.75
22035	175.50
22135	175.50
22235	175.50
22334	176.50
22434	176.50
22534	176.50
22633	177.75
22733	177.75
22832	177.75
22932	178.75
23032	178.75
23131	178.75
23231	179.50
23330	179.50
23430	179.50
23530	180.50
23629	180.50
23729	180.50
23828	181.50
23928	181.50
24028	181.50
24127	182.00
24227	182.00
24326	182.00
24426	183.25
24526	183.25
24625	183.25
24725	184.25
24824	184.25
24924	184.25
25023	184.50
25123	184.50
25222	184.50
25322	185.50
25421	185.50
25521	185.50
25620	186.50
25720	186.50
25819	186.50
25919	187.50
26018	187.50
26118	187.50
26218	188.25
26317	188.25
26417	188.25
26517	189.00
26616	189.00
26716	189.00
26815	189.00
26915	189.00
27014	189.00
