2023-01-25 12:29:10.043, , id           E, 70.0
2023-01-25 12:29:11.054, Start, id           E, 70.0
2023-01-25 12:29:12.054, Start, id           E, 70.0
2023-01-25 12:29:13.043, Start, id           E, 70.0
2023-01-25 12:29:14.056, Start, id           E, 70.0
2023-01-25 12:29:15.058, Start, id           E, 70.0
2023-01-25 12:29:16.056, Pre-damage, id           E, 70.0
2023-01-25 12:29:17.052, Start, id           E, 70.0
2023-01-25 12:29:18.043, Hys, id           E, 70.0
2023-01-25 12:29:19.054, End, id           E, 70.0
2023-01-25 12:29:20.048, End, id           E, 70.0
2023-01-25 12:29:21.058, Null, id           E, 70.0
2023-01-25 12:29:22.043, Null, id           E, 70.0
2023-01-25 12:29:23.052, Blok_1_80deg, id           E, 71.0
2023-01-25 12:29:24.052, Heat-cool_1, id           E, 72.0
2023-01-25 12:29:25.049, Blok_2_100deg, id           E, 73.0
2023-01-25 12:29:26.05, Heat-cool_2, id           E, 74.0
2023-01-25 12:29:27.049, Blok_3_90deg, id           E, 75.0
2023-01-25 12:29:28.045, Heat-cool_3, id           E, 76.0
2023-01-25 12:29:29.057, Start, id           E, 77.0
2023-01-25 12:29:30.057, Hys, id           E, 76.0
2023-01-25 12:29:31.054, Hys, id           E, 75.0
2023-01-25 12:29:32.051, Hys, id           E, 74.0
