2023-01-24 22:31:11.747, , id           E, 70.0
2023-01-24 22:31:12.749, Start, id           E, 70.0
2023-01-24 22:31:13.749, Start, id           E, 70.0
2023-01-24 22:31:14.746, Start, id           E, 70.0
2023-01-24 22:31:15.755, Start, id           E, 70.0
2023-01-24 22:31:16.756, Start, id           E, 70.0
2023-01-24 22:31:17.757, Start, id           E, 70.0
2023-01-24 22:31:18.748, Start, id           E, 70.0
2023-01-24 22:31:19.753, Start, id           E, 70.0
2023-01-24 22:31:20.758, Start, id           E, 70.0
2023-01-24 22:31:21.756, Start, id           E, 70.0
2023-01-24 22:31:22.749, Start, id           E, 70.0
2023-01-24 22:31:23.758, Pre-damage, id           E, 70.0
2023-01-24 22:31:24.761, Pre-damage, id           E, 70.0
2023-01-24 22:31:25.753, Pre-damage, id           E, 70.0
2023-01-24 22:31:26.751, Pre-damage, id           E, 70.0
2023-01-24 22:31:27.761, Pre-damage, id           E, 70.0
2023-01-24 22:31:28.759, Pre-damage, id           E, 70.0
2023-01-24 22:31:29.755, Pre-damage, id           E, 70.0
