2023-01-24 21:08:17.574, Start, id           E, 0.0
2023-01-24 21:08:18.568, Start, id           E, 0.0
2023-01-24 21:08:19.568, Start, id           E, 1.0
2023-01-24 21:08:20.561, Start, id           E, 2.0
2023-01-24 21:08:21.569, Start, id           E, 3.0
2023-01-24 21:08:22.564, Start, id           E, 4.0
2023-01-24 21:08:23.579, Start, id           E, 5.0
2023-01-24 21:08:24.562, Start, id           E, 6.0
2023-01-24 21:08:25.56, Start, id           E, 7.0
2023-01-24 21:08:26.561, Start, id           E, 8.0
2023-01-24 21:08:27.573, Start, id           E, 9.0
2023-01-24 21:08:28.575, Start, id           E, 10.0
2023-01-24 21:08:29.566, Start, id           E, 11.0
2023-01-24 21:08:30.564, Start, id           E, 12.0
2023-01-24 21:08:31.564, Start, id           E, 13.0
2023-01-24 21:08:32.573, Start, id           E, 13.75
2023-01-24 21:08:33.568, Start, id           E, 14.75
2023-01-24 21:08:34.562, Start, id           E, 15.75
2023-01-24 21:08:35.569, Start, id           E, 16.75
2023-01-24 21:08:36.571, Start, id           E, 17.75
2023-01-24 21:08:37.571, Start, id           E, 18.75
2023-01-24 21:08:38.573, Start, id           E, 19.75
2023-01-24 21:08:39.57, Start, id           E, 20.75
2023-01-24 21:08:40.567, Start, id           E, 21.75
2023-01-24 21:08:41.566, Start, id           E, 22.75
2023-01-24 21:08:42.567, Start, id           E, 23.75
2023-01-24 21:08:43.562, Start, id           E, 24.75
2023-01-24 21:08:44.567, Start, id           E, 25.75
2023-01-24 21:08:45.562, Start, id           E, 26.75
2023-01-24 21:08:46.574, Start, id           E, 27.75
2023-01-24 21:08:47.569, Start, id           E, 28.75
2023-01-24 21:08:48.566, Start, id           E, 29.75
2023-01-24 21:08:49.564, Start, id           E, 30.75
2023-01-24 21:08:50.562, Start, id           E, 31.75
2023-01-24 21:08:51.573, Start, id           E, 32.75
2023-01-24 21:08:52.573, Start, id           E, 33.75
2023-01-24 21:08:53.567, Start, id           E, 34.75
