2023-01-24 07:51:50.171, , id06, 70.0, id05, 29.25
2023-01-24 07:51:51.161, Start, id06, 70.0, id05, 28.75
2023-01-24 07:51:52.162, Start, id06, 70.0, id05, 29.0
2023-01-24 07:51:53.16, Start, id06, 70.0, id05, 29.0
2023-01-24 07:51:54.161, Start, id06, 70.0, id05, 29.25
2023-01-24 07:51:55.147, Start, id06, 70.0, id05, 28.5
2023-01-24 07:51:56.148, Start, id06, 70.0, id05, 28.75
2023-01-24 07:51:57.151, Start, id06, 70.0, id05, 29.0
2023-01-24 07:51:58.162, Start, id06, 70.0, id05, 29.25
2023-01-24 07:51:59.15, Start, id06, 70.0, id05, 28.75
2023-01-24 07:52:00.157, Start, id06, 70.0, id05, 29.0
2023-01-24 07:52:01.151, Start, id06, 70.0, id05, 29.25
2023-01-24 07:52:02.157, Start, id06, 70.0, id05, 29.0
2023-01-24 07:52:03.154, Start, id06, 70.0, id05, 29.25
2023-01-24 07:52:04.159, Start, id06, 70.0, id05, 29.25
2023-01-24 07:52:05.147, Start, id06, 70.0, id05, 29.25
2023-01-24 07:52:06.156, Start, id06, 70.0, id05, 29.25
2023-01-24 07:52:07.162, Start, id06, 70.0, id05, 29.25
2023-01-24 07:52:08.163, Start, id06, 70.0, id05, 29.25
2023-01-24 07:52:09.16, Start, id06, 70.0, id05, 29.0
2023-01-24 07:52:10.154, Start, id06, 70.0, id05, 29.25
2023-01-24 07:52:11.15, Start, id06, 70.0, id05, 29.25
2023-01-24 07:52:12.161, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:13.155, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:14.153, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:15.148, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:16.162, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:52:17.158, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:18.151, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:52:19.159, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:20.152, Pre-damage, id06, 70.0, id05, 28.5
2023-01-24 07:52:21.16, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:52:22.16, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:23.158, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:24.154, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:25.15, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:26.151, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:52:27.157, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:28.156, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:29.15, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:52:30.161, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:52:31.147, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:32.15, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:33.148, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:52:34.159, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:52:35.162, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:36.147, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:37.159, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:52:38.159, Pre-damage, id06, 70.0, id05, 28.75
2023-01-24 07:52:39.153, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:52:40.148, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:41.161, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:42.16, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:43.154, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:44.155, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:45.158, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:52:46.159, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:52:47.154, Pre-damage, id06, 70.0, id05, 28.75
2023-01-24 07:52:48.148, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:49.15, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:50.156, Pre-damage, id06, 70.0, id05, 28.75
2023-01-24 07:52:51.158, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:52:52.154, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:52:53.147, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:52:54.151, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:55.153, Pre-damage, id06, 70.0, id05, 28.75
2023-01-24 07:52:56.147, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:52:57.148, Pre-damage, id06, 70.0, id05, 28.75
2023-01-24 07:52:58.156, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:52:59.162, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:53:00.162, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:01.151, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:02.155, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:03.159, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:04.162, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:53:05.16, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:06.162, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:07.151, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:53:08.153, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:53:09.147, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:53:10.147, Pre-damage, id06, 70.0, id05, 28.75
2023-01-24 07:53:11.16, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:12.157, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:13.156, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:14.153, Pre-damage, id06, 70.0, id05, 28.75
2023-01-24 07:53:15.148, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:16.162, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:17.157, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:53:18.155, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:19.155, Pre-damage, id06, 70.0, id05, 28.75
2023-01-24 07:53:20.157, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:21.157, Pre-damage, id06, 70.0, id05, 28.5
2023-01-24 07:53:22.156, Pre-damage, id06, 70.0, id05, 28.75
2023-01-24 07:53:23.148, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:53:24.161, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:53:25.156, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:26.154, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:27.159, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:53:28.153, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:53:29.15, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:53:30.153, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:53:31.15, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:32.147, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:53:33.161, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:53:34.159, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:53:35.156, Pre-damage, id06, 70.0, id05, 28.75
2023-01-24 07:53:36.154, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:37.162, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:53:38.159, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:53:39.153, Pre-damage, id06, 70.0, id05, 29.5
2023-01-24 07:53:40.155, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:41.161, Pre-damage, id06, 70.0, id05, 29.0
2023-01-24 07:53:42.16, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:43.154, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:44.159, Pre-damage, id06, 70.0, id05, 29.25
2023-01-24 07:53:45.159, Pre-damage, id06, 70.0, id05, 29.5
