2023-01-24 04:55:49.702, Start, id05, 28.25
2023-01-24 04:55:50.707, Start, id05, 28.25
2023-01-24 04:55:51.703, Start, id05, 28.5
2023-01-24 04:55:52.732, Start, id05, 28.0
2023-01-24 04:55:53.711, Start, id05, 28.5
2023-01-24 04:55:54.706, Start, id05, 28.5
2023-01-24 04:55:55.709, Start, id05, 28.25
2023-01-24 04:55:56.705, Start, id05, 28.5
2023-01-24 04:55:57.715, Start, id05, 28.0
2023-01-24 04:55:58.707, Start, id05, 28.5
2023-01-24 04:55:59.711, Start, id05, 28.25
2023-01-24 04:56:00.716, Start, id05, 28.25
2023-01-24 04:56:01.715, Start, id05, 28.0
2023-01-24 04:56:02.712, Start, id05, 28.25
2023-01-24 04:56:03.717, Start, id05, 28.0
2023-01-24 04:56:04.714, Start, id05, 28.5
2023-01-24 04:56:05.717, Start, id05, 28.75
2023-01-24 04:56:06.715, Start, id05, 28.25
2023-01-24 04:56:07.709, Start, id05, 28.5
2023-01-24 04:56:08.705, Start, id05, 28.75
2023-01-24 04:56:09.714, Start, id05, 27.75
2023-01-24 04:56:10.71, Start, id05, 28.0
2023-01-24 04:56:11.706, Start, id05, 28.25
2023-01-24 04:56:12.716, Start, id05, 28.5
2023-01-24 04:56:13.714, Start, id05, 28.5
2023-01-24 04:56:14.708, Start, id05, 28.5
2023-01-24 04:56:15.714, Start, id05, 28.5
2023-01-24 04:56:16.707, Start, id05, 28.5
2023-01-24 04:56:17.704, Start, id05, 28.75
2023-01-24 04:56:18.712, Start, id05, 28.25
2023-01-24 04:56:19.706, Start, id05, 28.5
2023-01-24 04:56:20.718, Start, id05, 28.0
2023-01-24 04:56:21.715, Start, id05, 28.5
2023-01-24 04:56:22.71, Start, id05, 28.0
2023-01-24 04:56:23.705, Start, id05, 28.75
2023-01-24 04:56:24.714, Start, id05, 28.5
2023-01-24 04:56:25.706, Start, id05, 28.5
2023-01-24 04:56:26.729, Start, id05, 28.5
2023-01-24 04:56:27.704, Start, id05, 28.5
2023-01-24 04:56:28.71, Start, id05, 28.5
2023-01-24 04:56:29.716, Start, id05, 28.5
2023-01-24 04:56:30.711, Start, id05, 28.25
2023-01-24 04:56:31.708, Start, id05, 28.5
2023-01-24 04:56:32.703, Start, id05, 28.25
2023-01-24 04:56:33.716, Start, id05, 28.25
2023-01-24 04:56:34.709, Start, id05, 28.5
2023-01-24 04:56:35.706, Start, id05, 28.5
2023-01-24 04:56:36.717, Start, id05, 28.5
2023-01-24 04:56:37.711, Start, id05, 28.5
2023-01-24 04:56:38.704, Start, id05, 28.25
2023-01-24 04:56:39.713, Start, id05, 28.5
2023-01-24 04:56:40.706, Start, id05, 28.5
2023-01-24 04:56:41.718, Start, id05, 28.0
2023-01-24 04:56:42.712, Start, id05, 28.5
2023-01-24 04:56:43.707, Start, id05, 28.75
2023-01-24 04:56:44.715, Start, id05, 28.0
2023-01-24 04:56:45.712, Start, id05, 28.5
2023-01-24 04:56:46.705, Start, id05, 28.0
2023-01-24 04:56:47.717, Start, id05, 28.75
2023-01-24 04:56:48.728, Start, id05, 28.0
2023-01-24 04:56:49.708, Start, id05, 28.25
2023-01-24 04:56:50.716, Start, id05, 28.25
2023-01-24 04:56:51.716, Start, id05, 28.75
2023-01-24 04:56:52.711, Start, id05, 28.5
2023-01-24 04:56:53.708, Start, id05, 28.5
2023-01-24 04:56:54.703, Start, id05, 28.25
2023-01-24 04:56:55.713, Start, id05, 28.0
2023-01-24 04:56:56.703, Start, id05, 28.5
2023-01-24 04:56:57.707, Start, id05, 28.25
2023-01-24 04:56:58.715, Start, id05, 28.25
2023-01-24 04:56:59.713, Start, id05, 28.5
2023-01-24 04:57:00.703, Start, id05, 28.5
2023-01-24 04:57:01.714, Start, id05, 28.5
2023-01-24 04:57:02.71, Start, id05, 28.25
2023-01-24 04:57:03.707, Start, id05, 28.5
2023-01-24 04:57:04.718, Start, id05, 28.5
2023-01-24 04:57:05.716, Start, id05, 28.75
2023-01-24 04:57:06.704, Start, id05, 28.5
2023-01-24 04:57:07.705, Start, id05, 28.25
2023-01-24 04:57:08.715, Start, id05, 28.0
2023-01-24 04:57:09.71, Start, id05, 28.75
2023-01-24 04:57:10.706, Start, id05, 28.5
2023-01-24 04:57:11.708, Start, id05, 28.5
2023-01-24 04:57:12.703, Start, id05, 28.5
2023-01-24 04:57:13.713, Start, id05, 28.75
2023-01-24 04:57:14.71, Start, id05, 28.25
2023-01-24 04:57:15.706, Start, id05, 28.75
2023-01-24 04:57:16.716, Start, id05, 28.75
2023-01-24 04:57:17.713, Start, id05, 28.5
2023-01-24 04:57:18.707, Start, id05, 28.75
2023-01-24 04:57:19.717, Start, id05, 28.5
2023-01-24 04:57:20.712, Start, id05, 28.25
2023-01-24 04:57:21.705, Start, id05, 28.25
2023-01-24 04:57:22.715, Start, id05, 28.5
2023-01-24 04:57:23.713, Start, id05, 28.75
2023-01-24 04:57:24.718, Start, id05, 28.25
2023-01-24 04:57:25.71, Start, id05, 28.5
2023-01-24 04:57:26.705, Start, id05, 28.5
2023-01-24 04:57:27.708, Start, id05, 28.5
2023-01-24 04:57:28.702, Start, id05, 28.0
2023-01-24 04:57:29.715, Start, id05, 28.5
2023-01-24 04:57:30.711, Start, id05, 28.5
2023-01-24 04:57:31.705, Start, id05, 28.5
2023-01-24 04:57:32.715, Start, id05, 28.5
2023-01-24 04:57:33.711, Start, id05, 28.75
2023-01-24 04:57:34.708, Start, id05, 28.5
2023-01-24 04:57:35.704, Start, id05, 28.25
2023-01-24 04:57:36.717, Start, id05, 28.5
2023-01-24 04:57:37.717, Start, id05, 28.75
2023-01-24 04:57:38.714, Start, id05, 28.25
2023-01-24 04:57:39.711, Start, id05, 28.75
2023-01-24 04:57:40.704, Start, id05, 28.75
2023-01-24 04:57:41.713, Start, id05, 28.5
2023-01-24 04:57:42.717, Start, id05, 28.5
2023-01-24 04:57:43.702, Start, id05, 28.5
2023-01-24 04:57:44.715, Start, id05, 28.0
2023-01-24 04:57:45.715, Start, id05, 28.5
2023-01-24 04:57:46.709, Start, id05, 28.5
2023-01-24 04:57:47.708, Start, id05, 28.25
2023-01-24 04:57:48.717, Start, id05, 28.25
2023-01-24 04:57:49.716, Start, id05, 28.5
2023-01-24 04:57:50.714, Start, id05, 29.0
2023-01-24 04:57:51.712, Start, id05, 28.75
2023-01-24 04:57:52.707, Start, id05, 28.5
2023-01-24 04:57:53.717, Start, id05, 28.25
2023-01-24 04:57:54.713, Start, id05, 28.5
2023-01-24 04:57:55.704, Start, id05, 28.75
2023-01-24 04:57:56.715, Start, id05, 28.75
2023-01-24 04:57:57.712, Start, id05, 28.75
2023-01-24 04:57:58.707, Start, id05, 28.5
2023-01-24 04:57:59.71, Start, id05, 28.25
2023-01-24 04:58:00.717, Start, id05, 28.75
2023-01-24 04:58:01.709, Start, id05, 28.25
2023-01-24 04:58:02.712, Start, id05, 28.5
2023-01-24 04:58:03.708, Start, id05, 28.25
2023-01-24 04:58:04.704, Start, id05, 28.5
2023-01-24 04:58:05.711, Start, id05, 28.5
2023-01-24 04:58:06.707, Start, id05, 28.5
2023-01-24 04:58:07.717, Start, id05, 28.5
2023-01-24 04:58:08.712, Start, id05, 28.25
2023-01-24 04:58:09.707, Start, id05, 28.75
2023-01-24 04:58:10.703, Start, id05, 28.75
2023-01-24 04:58:11.714, Start, id05, 28.75
2023-01-24 04:58:12.708, Start, id05, 28.75
2023-01-24 04:58:13.718, Start, id05, 28.25
2023-01-24 04:58:14.709, Start, id05, 29.25
2023-01-24 04:58:15.707, Start, id05, 41.5
2023-01-24 04:58:16.707, Start, id05, 61.75
2023-01-24 04:58:17.704, Start, id05, 79.25
2023-01-24 04:58:18.714, Start, id05, 102.0
2023-01-24 04:58:19.71, Start, id05, 122.25
2023-01-24 04:58:20.704, Start, id05, 140.0
2023-01-24 04:58:21.714, Start, id05, 154.5
2023-01-24 04:58:22.709, Start, id05, 166.5
2023-01-24 04:58:23.709, Start, id05, 174.75
2023-01-24 04:58:24.706, Start, id05, 180.75
2023-01-24 04:58:25.713, Start, id05, 184.25
2023-01-24 04:58:26.706, Start, id05, 186.25
2023-01-24 04:58:27.703, Start, id05, 186.5
2023-01-24 04:58:28.712, Start, id05, 186.0
2023-01-24 04:58:29.707, Start, id05, 183.75
2023-01-24 04:58:30.704, Start, id05, 180.0
2023-01-24 04:58:31.708, Start, id05, 177.25
2023-01-24 04:58:32.714, Start, id05, 174.0
2023-01-24 04:58:33.704, Start, id05, 170.0
2023-01-24 04:58:34.713, Start, id05, 166.5
2023-01-24 04:58:35.71, Start, id05, 163.0
2023-01-24 04:58:36.705, Start, id05, 160.5
2023-01-24 04:58:37.712, Start, id05, 157.0
2023-01-24 04:58:38.703, Start, id05, 154.25
2023-01-24 04:58:39.714, Start, id05, 151.5
2023-01-24 04:58:40.71, Start, id05, 149.0
2023-01-24 04:58:41.703, Start, id05, 146.25
2023-01-24 04:58:42.712, Start, id05, 144.0
2023-01-24 04:58:43.709, Start, id05, 142.0
2023-01-24 04:58:44.71, Start, id05, 140.25
2023-01-24 04:58:45.705, Start, id05, 138.5
2023-01-24 04:58:46.707, Start, id05, 136.75
2023-01-24 04:58:47.705, Start, id05, 135.5
2023-01-24 04:58:48.716, Start, id05, 133.25
