2023-01-24 22:44:13.561, , id           E, 70.0
2023-01-24 22:44:14.569, Start, id           E, 70.0
2023-01-24 22:44:15.562, Start, id           E, 70.0
2023-01-24 22:44:16.571, Start, id           E, 70.0
2023-01-24 22:44:17.567, Start, id           E, 70.0
2023-01-24 22:44:18.563, Start, id           E, 70.0
2023-01-24 22:44:19.572, Start, id           E, 70.0
2023-01-24 22:44:20.566, Start, id           E, 70.0
2023-01-24 22:44:21.572, Start, id           E, 70.0
2023-01-24 22:44:22.572, Start, id           E, 70.0
2023-01-24 22:44:23.564, Pre-damage, id           E, 70.0
2023-01-24 22:44:24.572, Hys, id           E, 70.0
2023-01-24 22:44:25.572, End, id           E, 70.0
2023-01-24 22:44:26.571, Null, id           E, 70.0
2023-01-24 22:44:27.573, Blok_1_80deg, id           E, 70.0
2023-01-24 22:44:28.561, Blok_1_80deg, id           E, 71.0
2023-01-24 22:44:29.574, Blok_2_100deg, id           E, 72.0
2023-01-24 22:44:30.576, Heat-cool_2, id           E, 73.0
2023-01-24 22:44:31.561, Blok_3_90deg, id           E, 74.0
2023-01-24 22:44:32.568, Blok_3_90deg, id           E, 75.0
2023-01-24 22:44:33.568, Heat-cool_3, id           E, 75.0
2023-01-24 22:44:34.567, Heat-cool_3, id           E, 76.0
2023-01-24 22:44:35.564, Start, id           E, 77.0
2023-01-24 22:44:36.575, Hys, id           E, 76.0
2023-01-24 22:44:37.575, End, id           E, 75.0
2023-01-24 22:44:38.561, ENDDD, id           E, 74.0
2023-01-24 22:44:39.574, ENDDD, id           E, 73.0
2023-01-24 22:44:40.57, ENDDD, id           E, 72.0
