2023-01-24 22:42:04.717, , id           E, 70.0
2023-01-24 22:42:05.719, Start, id           E, 70.0
2023-01-24 22:42:06.728, Start, id           E, 70.0
2023-01-24 22:42:07.727, Start, id           E, 70.0
2023-01-24 22:42:08.724, Start, id           E, 70.0
2023-01-24 22:42:09.723, Start, id           E, 70.0
2023-01-24 22:42:10.719, Start, id           E, 70.0
2023-01-24 22:42:11.717, Start, id           E, 70.0
2023-01-24 22:42:12.717, Start, id           E, 70.0
2023-01-24 22:42:13.716, Start, id           E, 70.0
2023-01-24 22:42:14.726, Start, id           E, 70.0
2023-01-24 22:42:15.731, Start, id           E, 70.0
2023-01-24 22:42:16.722, Start, id           E, 70.0
2023-01-24 22:42:17.724, Pre-damage, id           E, 70.0
2023-01-24 22:42:18.719, Pre-damage, id           E, 70.0
2023-01-24 22:42:19.727, Pre-damage, id           E, 70.0
2023-01-24 22:42:20.716, Start, id           E, 70.0
2023-01-24 22:42:21.721, Hys, id           E, 70.0
2023-01-24 22:42:22.723, End, id           E, 70.0
2023-01-24 22:42:23.726, Null, id           E, 70.0
2023-01-24 22:42:24.724, Blok_1_80deg, id           E, 70.0
2023-01-24 22:42:25.723, Heat-cool_1, id           E, 71.0
2023-01-24 22:42:26.722, Heat-cool_1, id           E, 72.0
2023-01-24 22:42:27.716, Blok_2_100deg, id           E, 73.0
2023-01-24 22:42:28.724, Heat-cool_2, id           E, 74.0
2023-01-24 22:42:29.717, Blok_3_90deg, id           E, 75.0
2023-01-24 22:42:30.728, Blok_3_90deg, id           E, 76.0
2023-01-24 22:42:31.725, Heat-cool_3, id           E, 77.0
2023-01-24 22:42:32.719, Start, id           E, 76.0
2023-01-24 22:42:33.719, Hys, id           E, 75.0
2023-01-24 22:42:34.718, End, id           E, 74.0
2023-01-24 22:42:35.722, End, id           E, 73.0
2023-01-24 22:42:36.729, ENDDD, id           E, 72.0
2023-01-24 22:42:37.731, ENDDD, id           E, 71.0
2023-01-24 22:42:38.73, ENDDD, id           E, 70.0
