2023-01-25 15:01:48.254, , id           E, 0.0
2023-01-25 15:01:49.264, Start, id           E, 0.0
2023-01-25 15:01:50.264, Pre-damage, id           E, 0.0
2023-01-25 15:01:51.253, Pre-damage, id           E, 1.0
2023-01-25 15:01:52.259, Start, id           E, 2.0
2023-01-25 15:01:53.257, Hys, id           E, 3.0
2023-01-25 15:01:54.268, Hys, id           E, 4.0
2023-01-25 15:01:55.262, Hys, id           E, 5.0
2023-01-25 15:01:56.261, Hys, id           E, 6.0
2023-01-25 15:01:57.258, Hys, id           E, 7.0
2023-01-25 15:01:58.269, Hys, id           E, 8.0
2023-01-25 15:01:59.258, Hys, id           E, 9.0
2023-01-25 15:02:00.269, Hys, id           E, 10.0
2023-01-25 15:02:01.258, Hys, id           E, 11.0
2023-01-25 15:02:02.269, Hys, id           E, 12.0
2023-01-25 15:02:03.257, Hys, id           E, 13.0
2023-01-25 15:02:04.26, Hys, id           E, 14.0
2023-01-25 15:02:05.258, Hys, id           E, 15.0
2023-01-25 15:02:06.259, Hys, id           E, 16.0
2023-01-25 15:02:07.26, Hys, id           E, 17.0
2023-01-25 15:02:08.263, Hys, id           E, 18.0
2023-01-25 15:02:09.26, Hys, id           E, 19.0
2023-01-25 15:02:10.263, Hys, id           E, 20.0
2023-01-25 15:02:11.263, Hys, id           E, 21.0
2023-01-25 15:02:12.261, Hys, id           E, 22.0
2023-01-25 15:02:13.254, Hys, id           E, 23.0
2023-01-25 15:02:14.256, Hys, id           E, 24.0
2023-01-25 15:02:15.253, Hys, id           E, 25.0
2023-01-25 15:02:16.259, Hys, id           E, 26.0
2023-01-25 15:02:17.265, Hys, id           E, 27.0
2023-01-25 15:02:18.26, Hys, id           E, 28.0
2023-01-25 15:02:19.262, Hys, id           E, 29.0
2023-01-25 15:02:20.266, Hys, id           E, 30.0
2023-01-25 15:02:21.263, Hys, id           E, 31.0
2023-01-25 15:02:22.255, Hys, id           E, 32.0
2023-01-25 15:02:23.266, Hys, id           E, 33.0
2023-01-25 15:02:24.256, Hys, id           E, 34.0
2023-01-25 15:02:25.26, Hys, id           E, 35.0
2023-01-25 15:02:26.259, Hys, id           E, 36.0
2023-01-25 15:02:27.268, Hys, id           E, 37.0
2023-01-25 15:02:28.259, Hys, id           E, 38.0
2023-01-25 15:02:29.262, Hys, id           E, 39.0
2023-01-25 15:02:30.263, Hys, id           E, 40.0
2023-01-25 15:02:31.259, Hys, id           E, 40.0
2023-01-25 15:02:32.265, Hys, id           E, 40.0
2023-01-25 15:02:33.259, Hys, id           E, 42.0
2023-01-25 15:02:34.254, Hys, id           E, 42.0
