2023-01-25 12:30:34.772, , id           E, 70.0
2023-01-25 12:30:35.773, Start, id           E, 70.0
2023-01-25 12:30:36.788, Start, id           E, 70.0
2023-01-25 12:30:37.777, Start, id           E, 70.0
2023-01-25 12:30:38.778, Start, id           E, 70.0
2023-01-25 12:30:39.774, Pre-damage, id           E, 70.0
2023-01-25 12:30:40.782, Pre-damage, id           E, 70.0
2023-01-25 12:30:41.782, Start, id           E, 70.0
2023-01-25 12:30:42.781, Hys, id           E, 70.0
2023-01-25 12:30:43.782, Null, id           E, 70.0
2023-01-25 12:30:44.772, Null, id           E, 70.0
2023-01-25 12:30:45.778, Blok_1_80deg, id           E, 71.0
2023-01-25 12:30:46.782, Heat-cool_1, id           E, 72.0
2023-01-25 12:30:47.783, Blok_2_100deg, id           E, 73.0
2023-01-25 12:30:48.773, Blok_2_100deg, id           E, 74.0
2023-01-25 12:30:49.784, Blok_2_100deg, id           E, 75.0
2023-01-25 12:30:50.786, Blok_2_100deg, id           E, 76.0
2023-01-25 12:30:51.785, Blok_2_100deg, id           E, 77.0
2023-01-25 12:30:52.782, Blok_2_100deg, id           E, 78.0
2023-01-25 12:30:53.783, Blok_2_100deg, id           E, 79.0
2023-01-25 12:30:54.779, Heat-cool_2, id           E, 80.0
2023-01-25 12:30:55.781, Blok_3_90deg, id           E, 81.0
2023-01-25 12:30:56.782, Blok_3_90deg, id           E, 82.0
2023-01-25 12:30:57.779, Heat-cool_3, id           E, 83.0
2023-01-25 12:30:58.782, Heat-cool_3, id           E, 84.0
2023-01-25 12:30:59.784, Heat-cool_3, id           E, 83.0
2023-01-25 12:31:00.78, Start, id           E, 82.0
2023-01-25 12:31:01.776, Hys, id           E, 81.0
2023-01-25 12:31:02.784, End, id           E, 80.0
2023-01-25 12:31:03.784, End, id           E, 79.0
2023-01-25 12:31:04.782, End, id           E, 78.0
2023-01-25 12:31:05.773, End, id           E, 77.0
2023-01-25 12:31:06.783, End, id           E, 76.25
2023-01-25 12:31:07.779, ENDDD, id           E, 76.25
2023-01-25 12:31:08.776, ENDDD, id           E, 76.25
2023-01-25 12:31:09.774, ENDDD, id           E, 76.25
2023-01-25 12:31:10.787, ENDDD, id           E, 76.25
2023-01-25 12:31:11.78, ENDDD, id           E, 76.25
2023-01-25 12:31:12.777, ENDDD, id           E, 70.25
